key,speech_date,speech_time,company_id,company_name,subject,matched_keywords,enterDate,marketKind,serialNumber,detail_json,fetched_at_tw
1150814|sii|9958|2,115/08/17,14:40:14,9958,世紀鋼,公告本公司現金增資發行新股認股基準日等相關事宜(補充公告每股發行價格、代收存款及存儲款項機構),現金增資,1150814,sii,2,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""9958"", ""data"": [[2, ""115/08/17"", ""14:40:14"", ""瞿生元"", ""財務主管"", ""03-4730201"", ""公告本公司現金增資發行新股認股基準日等相關事宜\r\n(補充公告每股發行價格、代收存款及存儲款項機構)"", ""11"", ""115/08/17"", ""1.董事會決議或公司決定增資基準日期:115/07/28\n2.是否採總括申報發行新股(是，請併敘明預定發行期間/否):否\n3.主管機關申報生效日期:115/06/15\n4.董事會決議(追補)發行日期:115/05/12\n5.發行總金額及股數:新台幣200,000,000元及20,000,000股\n6.採總括申報發行新股案件，本次發行金額及股數:不適用\n7.採總括申報發行新股案件，本次發行後，剩餘之金額及股數餘額:不適用\n8.每股面額:新台幣10元\n9.發行價格:每股發行價格新台幣83元整(補充公告)\n10.員工認股股數:\n　依公司法第267條規定保留發行新股總數之15%，計3,000,000股由員工認購。\n11.原股東認購比率:\n　發行新股總數之75%，計15,000,000股，由原股東按認股基準日股東名簿所持股份\n　比例認購，每仟股得認購60.75416207股，實際認股率以認股基準日股東名簿所載\n　股數為準。\n12.公開銷售方式及股數:\n　依證券交易法第28條之1規定提撥發行新股總數之10%，計2,000,000股辦理公開承\n　銷。\n13.畸零股及逾期未認購股份之處理方式:\n　原股東認購不足一股之畸零股，得由股東於停止過戶日起五日內逕向本公司股務\n　代理機構自行辦理拼湊認購，其拼湊後仍不足一股或逾期未拼湊之畸零股，及原\n  股東、員工放棄認購或認購不足之股份，授權董事長洽特定人按發行價格認購之。\n14.本次發行新股之權利義務:與原發行股份之權利義務相同。\n15.本次增資資金用途:\n　償還國內第七次無擔保轉換公司債及國內第八次無擔保轉換公司債執行賣回權之\n　本金及利息補償金。\n16.現金增資認股基準日:115/08/30\n17.最後過戶日:115/08/25\n18.停止過戶起始日期:115/08/26\n19.停止過戶截止日期:115/08/30\n20.股款繳納期間:\n　(1)原股東及員工繳款期間：115/09/01~115/09/07\n　(2)特定人認股繳款期間：115/09/08~115/09/10\n21.與代收及專戶存儲價款行庫訂約日期:115/08/17(補充公告)\n22.委託代收存款機構:永豐商業銀行西門分行(補充公告)\n23.委託存儲款項機構:永豐商業銀行營業部(補充公告)\n24.其他應敘明事項:\n　(1)本公司辦理現金增資發行新股乙案，業經金融監督管理委員會115年6月15日\n     金管證發字第1150345675號函申報生效在案。\n  (2)本公司國內第七次無擔保轉換公司債(99587)及國內第八次無擔保轉換公司債\n     (99588)停止轉換期間：115/08/05~115/08/30\n  (3)因配合辦理本公司現金增資作業事宜，於115年8月5日至115年8月30日期間\n     停止轉換，債券持有人如擬請求轉換，最遲應於停止受理轉換登記之始日\n     (115年8月5日)之前一個營業日前(115年8月3日)，向往來券商辦理轉換\n     手續。""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""世紀鋼""}, ""datetime"": ""115/08/17 23:49:23""}",2026-08-17 23:49:20
1150817|sii|3416|2,115/08/17,14:41:12,3416,融程電,公告本公司國內第三次無擔保轉換公司債價格調整事宜,公司債,1150817,sii,2,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""3416"", ""data"": [[2, ""115/08/17"", ""14:41:12"", ""劉至原"", ""會計主管"", ""02-85110288"", ""公告本公司國內第三次無擔保轉換公司債價格調整事宜"", ""51"", ""115/08/17"", ""1.事實發生日:115/08/17\n2.公司名稱:融程電訊股份有限公司\n3.與公司關係(請輸入本公司或子公司):本公司\n4.相互持股比例:不適用\n5.發生緣由:依據本公司國內第三次無擔保轉換公司債發行及轉換辦法規定辦理。\n6.因應措施:\n因本公司辦理除權作業，依據本公司國內第三次無擔保轉換公司債發行及轉換辦法第\n十一條規定轉換價格應予以調整，故自115年9月7日起，轉換價格由123.3元調整\n為117.5元。\n7.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司，本則重大訊息同時\n  符合證券交易法施行細則第7條第9款所定對股東權益或證券價格有重大影響之事項):\n無""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""融程電""}, ""datetime"": ""115/08/17 23:49:23""}",2026-08-17 23:49:20
1150817|sii|9941|1,115/08/17,15:23:27,9941,裕融,公告本公司國內第二次無擔保轉換公司債轉換價格調整,公司債,1150817,sii,1,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""9941"", ""data"": [[1, ""115/08/17"", ""15:23:27"", ""廖淑華"", ""副總經理"", ""2702-5055"", ""公告本公司國內第二次無擔保轉換公司債轉換價格調整"", ""51"", ""115/08/17"", ""1.事實發生日:115/08/17\n2.公司名稱:裕融企業股份有限公司\n3.與公司關係(請輸入本公司或子公司):本公司\n4.相互持股比例:不適用\n5.發生緣由:\n本公司因配發現金股利及盈餘轉增資，依本公司一一二年度國內第二次無擔保轉換\n公司債發行及轉換辦法第十一條規定，轉換價格應予以調整，\n故自115年9月7日起，轉換價格由179.3元調整為166.8元。\n6.因應措施:無\n7.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司，本則重大訊息同時\n  符合證券交易法施行細則第7條第9款所定對股東權益或證券價格有重大影響之事項):\n無""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""裕融""}, ""datetime"": ""115/08/17 23:49:24""}",2026-08-17 23:49:20
1150817|sii|2464|2,115/08/17,16:00:55,2464,盟立,公告本公司國內第三次無擔保轉換公司債之代收價款行庫及存儲專戶行庫,公司債,1150817,sii,2,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""2464"", ""data"": [[2, ""115/08/17"", ""16:00:55"", ""林芳毅"", ""財務長"", ""(03)5783280"", ""公告本公司國內第三次無擔保轉換公司債之\r\n代收價款行庫及存儲專戶行庫"", ""51"", ""115/08/17"", ""1.事實發生日:115/08/17\n2.公司名稱:盟立自動化股份有限公司\n3.與公司關係(請輸入本公司或子公司):本公司\n4.相互持股比例:不適用\n5.發生緣由:\n依據「發行人募集與發行有價證券處理準則」第九條第一項第二款規定辦理，\n公告本公司國內第三次無擔保轉換公司債之代收價款行庫及存儲專戶行庫等\n相關事宜。\n6.因應措施:不適用\n7.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司，本則重大訊息同時\n  符合證券交易法施行細則第7條第9款所定對股東權益或證券價格有重大影響之事項):\n(1)訂約日期：民國115/8/17\n(2)委託代收價款行庫：第一商業銀行仁和分行\n(3)委託存儲專戶行庫：中國信託商業銀行六家庄分行""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""盟立""}, ""datetime"": ""115/08/17 23:49:25""}",2026-08-17 23:49:20
1150817|sii|2313|1,115/08/17,16:03:46,2313,華通,公告本公司現金增資催繳期間屆滿暨股票發放事宜,現金增資,1150817,sii,1,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""2313"", ""data"": [[1, ""115/08/17"", ""16:03:46"", ""呂  範"", ""財務處長"", ""(03)3231111"", ""公告本公司現金增資催繳期間屆滿暨股票發放事宜"", ""51"", ""115/08/17"", ""1.事實發生日:115/08/17\n2.公司名稱:華通電腦股份有限公司\n3.與公司關係(請輸入本公司或子公司):本公司\n4.相互持股比例:不適用\n5.發生緣由:本公司115年現金增資股款繳納催繳期間自115年7月15日至115年8月17日\n 15時30分止。\n6.因應措施:\n (1)未於催繳期間繳納股款之股東，自115年8月17日15時30分停止繳納並喪失其權利。\n (2)於催繳期間繳納股款之股東及員工，所認購之股數預計於115年09月03日劃撥至該股\n    東及員工之集保帳戶。\n (3)若股東有任何疑問，敬請洽詢台新證券股務代理部(地址：台北市建國北路一段96樓\n    B1。電話：(02)25048125)\n7.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司，本則重大訊息同時\n  符合證券交易法施行細則第7條第9款所定對股東權益或證券價格有重大影響之事項):無""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""華通""}, ""datetime"": ""115/08/17 23:49:26""}",2026-08-17 23:49:20
1150817|sii|4977|1,115/08/17,16:17:09,4977,眾達-KY,公告本公司訂定115年現金增資認股基準日等相關事宜,現金增資,1150817,sii,1,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""4977"", ""data"": [[1, ""115/08/17"", ""16:17:09"", ""莊敏男"", ""總經理"", ""(02)27006650"", ""公告本公司訂定115年現金增資認股基準日等相關事宜"", ""11"", ""115/08/17"", ""1.董事會決議或公司決定增資基準日期:115/08/17\n2.是否採總括申報發行新股(是，請併敘明預定發行期間/否):否\n3.主管機關申報生效日期:115/08/17\n4.董事會決議(追補)發行日期:115/06/08\n5.發行總金額及股數:新臺幣83,000,000元及發行8,300,000股\n6.採總括申報發行新股案件，本次發行金額及股數:不適用\n7.採總括申報發行新股案件，本次發行後，剩餘之金額及股數餘額:不適用\n8.每股面額:新臺幣10元\n9.發行價格:實際發行價格將依「中華民國證券商業同業公會承銷商會員輔導發行公司\n募集與發行有價證券自律規則」第6條之1規定辦理，待定價後另行公告。\n10.員工認股股數:依本公司章程規定，保留增資發行新股之10%計830,000股由本公司\n員工承購。\n11.原股東認購比率:本次增資發行新股之80%計6,640,000股，由原股東按增資認股基準\n日股東名冊記載之股東持股比例認購。\n12.公開銷售方式及股數:依證券交易法第28條之1規定，提撥本次增資發行新股之10%計\n830,000股採公開申購方式對外公開承銷。\n13.畸零股及逾期未認購股份之處理方式:\n原股東認購不足一股之畸零股得由股東在停止過戶日起五日內，逕向本公司股務代理機\n構辦理拼湊，其拼湊不足一股之畸零股與原股東及員工放棄認購或認購不足及逾期未拼\n湊成一股之畸零股之部分，擬授權董事長洽特定人認購。\n14.本次發行新股之權利義務:與原已發行之股份相同。\n15.本次增資資金用途:購置土地廠房及機器設備。\n16.現金增資認股基準日:115/09/07\n17.最後過戶日:115/09/02\n18.停止過戶起始日期:115/09/03\n19.停止過戶截止日期:115/09/07\n20.股款繳納期間:\n(1)原股東及員工股款繳納期間：115/09/14~115/09/18\n(2)特定人認股繳款期間：115/09/21~115/09/22\n21.與代收及專戶存儲價款行庫訂約日期:俟正式簽約後另行公告。\n22.委託代收存款機構:俟正式簽約後另行公告。\n23.委託存儲款項機構:俟正式簽約後另行公告。\n24.其他應敘明事項:\n(1)本公司辦理現金增資發行普通股8,300,000股乙案，業經金融監督管理委員會115\n年8月17日金管證發字第1150351913號函申報生效在案。\n(2)因應資本市場籌資環境變化快速，為掌握訂定發行條件及實際發行作業之時效，\n本次辦理現金增資發行新股之重要內容及發行相關事宜，如經中華民國主管機關指正\n、相關法令規定修正、或因客觀環境而變更者或其他未盡宜時，包括向主管機關申請\n延期或撤銷，擬授權董事長視實際情況全權處理之。""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""眾達-KY""}, ""datetime"": ""115/08/17 23:49:26""}",2026-08-17 23:49:20
1150810|sii|4989|1,115/08/17,16:25:34,4989,榮科,公告本公司114年現金增資催繳期間屆滿暨股票發放事宜,現金增資,1150810,sii,1,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""4989"", ""data"": [[1, ""115/08/17"", ""16:25:34"", ""劉家和"", ""總經理"", ""2763-1611"", ""公告本公司114年現金增資催繳期間屆滿暨股票發放事宜"", ""51"", ""115/08/17"", ""1.事實發生日:115/08/17\n2.公司名稱:李長榮科技股份有限公司\n3.與公司關係(請輸入本公司或子公司):本公司\n4.相互持股比例:不適用\n5.發生緣由:本公司114年現金增資原股東及員工認股股款繳納催繳期間\n115年7月17日至115年8月17日下午3時30分止。\n6.因應措施:\n(1)未於催繳期間繳納股款之股東及員工，自115年8月17日下午3時30分停止繳納\n並喪失其權利。\n(2)於催繳期間繳款之股東及員工，本公司將於催繳期間屆滿並經集保結算所作業後，\n依所認購之股數，撥入所登記之集保帳號。\n(3)若有任何疑問，請洽詢本公司股務代理機構：中國信託商業銀行代理部（地址：\n台北市中正區重慶南路一段83號5樓，電話：02-6636-5566）。\n7.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司，本則重大訊息同時\n  符合證券交易法施行細則第7條第9款所定對股東權益或證券價格有重大影響之事項):\n無。""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""榮科""}, ""datetime"": ""115/08/17 23:49:27""}",2026-08-17 23:49:20
1150817|sii|3711|1,115/08/17,16:56:11,3711,日月光投控,代子公司日月光半導體製造(股)公司公告向巨漢系統科技(股)公司取得供營業用之廠務設備及工程,廠務設備,1150817,sii,1,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""3711"", ""data"": [[1, ""115/08/17"", ""16:56:11"", ""吳田玉"", ""營運長"", ""02-66365678"", ""代子公司日月光半導體製造(股)公司公告\r\n向巨漢系統科技(股)公司取得供營業用之廠務設備及工程"", ""20"", ""115/08/17"", ""1.標的物之名稱及性質（如坐落台中市北區ＸＸ段ＸＸ小段土地）:\r\n供營業用之廠務設備及工程\r\n2.事實發生日:115/7/3~115/8/17\r\n3.董事會通過日期: 不適用\r\n4.其他核決日期:\r\n核決層級:總經理核決\r\n民國115年08月17日\r\n5.交易單位數量（如ＸＸ平方公尺，折合ＸＸ坪）、每單位價格及交易總金額:\r\n交易數量：一批\n每單位價格約計：新台幣394,400,000元(未稅)\n累計交易總金額約計：新台幣394,400,000元(未稅)\r\n6.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之關\r\n係人者，得免揭露其姓名）:\r\n交易相對人：巨漢系統科技(股)公司\n與公司之關係：無\r\n7.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移轉之\r\n所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次移轉日期\r\n及移轉金額:\r\n不適用\r\n8.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係\r\n人之取得及處分日期、價格及交易當時與公司之關係:\r\n不適用\r\n9.預計處分利益（或損失）（取得資產者不適用）（遞延者應列表說明\r\n認列情形）:\r\n不適用\r\n10.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定\r\n事項:\r\n交付或付款條件：電匯或信用狀付款\n契約限制條款：無\n其他重要約定事項：無\r\n11.本次交易之決定方式（如招標、比價或議價）、價格決定之參考依據及\r\n決策單位:\r\n交易之決定方式及價格決定之參考依據：比價及議價\n決策單位：依該公司核決權限規定辦理\r\n12.專業估價者事務所或公司名稱及其估價金額:\r\n不適用\r\n13.專業估價師姓名:\r\n不適用\r\n14.專業估價師開業證書字號:\r\n不適用\r\n15.估價報告是否為限定價格、特定價格或特殊價格:否或不適用\r\n16.是否尚未取得估價報告:否或不適用\r\n17.尚未取得估價報告之原因:\r\n不適用\r\n18.估價結果有重大差異時，其差異原因及會計師意見:\r\n不適用\r\n19.會計師事務所名稱:\r\n不適用\r\n20.會計師姓名:\r\n不適用\r\n21.會計師開業證書字號:\r\n不適用\r\n22.經紀人及經紀費用:\r\n無\r\n23.取得或處分之具體目的或用途:\r\n供生產及營運用\r\n24.本次交易表示異議之董事之意見:\r\n不適用\r\n25.本次交易為關係人交易:否\r\n26.監察人承認或審計委員會同意日期:\r\n不適用\r\n27.本次交易係向關係人取得不動產或其使用權資產:否\r\n28.依「公開發行公司取得或處分資產處理準則」第十六條規定\r\n評估之價格:不適用\r\n29.依前項評估之價格較交易價格為低者，依同準則第十七條規\r\n定評估之價格:不適用\r\n30.前已就同一件事件發布重大訊息日期: 不適用\r\n31.其他敘明事項:\r\n無""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""日月光投控""}, ""datetime"": ""115/08/17 23:49:28""}",2026-08-17 23:49:20
1150817|sii|3711|2,115/08/17,16:56:45,3711,日月光投控,代子公司日月光半導體製造(股)公司公告向聖暉工程科技(股)公司取得供營業用之廠務設備及工程,廠務設備,1150817,sii,2,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""3711"", ""data"": [[2, ""115/08/17"", ""16:56:45"", ""吳田玉"", ""營運長"", ""02-66365678"", ""代子公司日月光半導體製造(股)公司公告\r\n向聖暉工程科技(股)公司取得供營業用之廠務設備及工程"", ""20"", ""115/08/17"", ""1.標的物之名稱及性質（如坐落台中市北區ＸＸ段ＸＸ小段土地）:\r\n供營業用之廠務設備及工程\r\n2.事實發生日:115/6/23~115/8/17\r\n3.董事會通過日期: 不適用\r\n4.其他核決日期:\r\n核決層級:總經理核決\r\n民國115年08月17日\r\n5.交易單位數量（如ＸＸ平方公尺，折合ＸＸ坪）、每單位價格及交易總金額:\r\n交易數量：一批\n每單位價格約計：新台幣389,255,000元(未稅)\n累計交易總金額約計：新台幣389,255,000元(未稅)\r\n6.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之關\r\n係人者，得免揭露其姓名）:\r\n交易相對人：聖暉工程科技(股)公司\n與公司之關係：無\r\n7.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移轉之\r\n所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次移轉日期\r\n及移轉金額:\r\n不適用\r\n8.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係\r\n人之取得及處分日期、價格及交易當時與公司之關係:\r\n不適用\r\n9.預計處分利益（或損失）（取得資產者不適用）（遞延者應列表說明\r\n認列情形）:\r\n不適用\r\n10.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定\r\n事項:\r\n交付或付款條件：電匯或信用狀付款\n契約限制條款：無\n其他重要約定事項：無\r\n11.本次交易之決定方式（如招標、比價或議價）、價格決定之參考依據及\r\n決策單位:\r\n交易之決定方式及價格決定之參考依據：比價及議價\n決策單位：依該公司核決權限規定辦理\r\n12.專業估價者事務所或公司名稱及其估價金額:\r\n不適用\r\n13.專業估價師姓名:\r\n不適用\r\n14.專業估價師開業證書字號:\r\n不適用\r\n15.估價報告是否為限定價格、特定價格或特殊價格:否或不適用\r\n16.是否尚未取得估價報告:否或不適用\r\n17.尚未取得估價報告之原因:\r\n不適用\r\n18.估價結果有重大差異時，其差異原因及會計師意見:\r\n不適用\r\n19.會計師事務所名稱:\r\n不適用\r\n20.會計師姓名:\r\n不適用\r\n21.會計師開業證書字號:\r\n不適用\r\n22.經紀人及經紀費用:\r\n無\r\n23.取得或處分之具體目的或用途:\r\n供生產及營運用\r\n24.本次交易表示異議之董事之意見:\r\n不適用\r\n25.本次交易為關係人交易:否\r\n26.監察人承認或審計委員會同意日期:\r\n不適用\r\n27.本次交易係向關係人取得不動產或其使用權資產:否\r\n28.依「公開發行公司取得或處分資產處理準則」第十六條規定\r\n評估之價格:不適用\r\n29.依前項評估之價格較交易價格為低者，依同準則第十七條規\r\n定評估之價格:不適用\r\n30.前已就同一件事件發布重大訊息日期: 不適用\r\n31.其他敘明事項:\r\n無""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""日月光投控""}, ""datetime"": ""115/08/17 23:49:29""}",2026-08-17 23:49:20
1150817|sii|5522|1,115/08/17,16:59:37,5522,遠雄,代子公司遠雄營造公告董事會決議現金增資發行價格、認股基準日等相關事宜,現金增資,1150817,sii,1,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""5522"", ""data"": [[1, ""115/08/17"", ""16:59:37"", ""謝清林"", ""資深副總經理"", ""2723-9999"", ""代子公司遠雄營造公告董事會決議現金增資發行價格、\r\n認股基準日等相關事宜"", ""11"", ""115/08/17"", ""1.董事會決議或公司決定日期:115/08/17\n2.發行股數:18,000,000股\n3.每股面額:新台幣10元\n4.發行總金額:新台幣180,000,000元\n5.發行價格:新台幣10元\n6.員工認股股數:1,800,000股\n7.原股東認購比率:90%\n8.公開銷售方式及股數:0股\t\n9.畸零股及逾期未認購股份之處理方式:認購不足或放棄認購之股份授權由董事長以\n發行價格洽特定人認足之\n10.本次發行新股之權利義務:其權利義務與原有股份相同\n11.本次增資資金用途:依法令規定辦理增資以提高工程承攬限額\n12.現金增資認股基準日:115/10/06\t\n13.最後過戶日:115/09/27\n14.停止過戶起始日期:115/09/23\n15.停止過戶截止日期:115/09/27\n16.股款繳納期間:115/09/28~115/10/06\n17.與代收及專戶存儲價款行庫訂約日期:不適用\n18.委託代收存款機構:不適用\n19.委託存儲款項機構:不適用\n20.其他應敘明事項:無""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""遠雄""}, ""datetime"": ""115/08/17 23:49:29""}",2026-08-17 23:49:20
