key,speech_date,speech_time,company_id,company_name,subject,matched_keywords,enterDate,marketKind,serialNumber,detail_json,fetched_at_tw
1150311|sii|5284|7,115/03/11,17:30:03,5284,jpp-KY,本公司董事會決議發行中華民國境內第五次無擔保轉換公司債(修正承銷方式為競價拍賣),公司債,1150311,sii,7,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""5284"", ""data"": [[7, ""115/03/11"", ""17:30:03"", ""鍾國圳"", ""發言人"", ""02-25415566"", ""本公司董事會決議發行中華民國境內第五次無擔保\r\n轉換公司債(修正承銷方式為競價拍賣)"", ""11"", ""115/03/11"", ""1.董事會決議日期:115/03/11\n2.名稱﹝XX公司第X次（有、無）擔保公司債﹞:\n 經寶精密控股股份有限公司中華民國境內第五次無擔保轉換公司債\n3.是否採總括申報發行公司債(是/否):否\n4.發行總額:發行總面額為新台幣參億伍仟萬元整。\n5.每張面額:新台幣10萬元整\n6.發行價格:依競拍結果而定、不低於票面金額之101%為限\n7.發行期間:3年\n8.發行利率:0%\n9.擔保品之種類、名稱、金額及約定事項:不適用\n10.募得價款之用途及運用計畫:償還銀行借款及/或充實營運資金\n11.承銷方式:採競價拍賣方式全數對外公開承銷(修正)\n12.公司債受託人:授權董事長訂定\n13.承銷或代銷機構:凱基證券股份有限公司\n14.發行保證人:不適用\n15.代理還本付息機構:本公司股務代理機構\n16.簽證機構:本次公司債為無實體發行，故不適用\n17.能轉換股份者，其轉換辦法:相關轉換辦法將依有關法令辦理，並報准證券主管機關後\n另行公告\n18.賣回條件:相關轉換辦法將依有關法令辦理，並報准證券主管機關後另行公告\n19.買回條件:相關轉換辦法將依有關法令辦理，並報准證券主管機關後另行公告\n20.附有轉換、交換或認股者，其換股基準日:相關轉換辦法將依有關法令辦理，並報准\n證券主管機關後另行公告\n21.附有轉換、交換或認股者，對股權可能稀釋情形:相關轉換辦法將依有關法令辦理，\n並報准證券主管機關後另行公告\n22.其他應敘明事項:本次發行中華民國境內第三次無擔保轉換公司債之發行面額、\n募集金額、發行條件、轉換辦法與發行價格之訂定及本次計劃所需資金總額、資金來源\n、計劃項目、資金運用進度、預計可能產生效益及其他發行相關事宜，如遇有法令變更\n，經主管機關修正或因應主客觀因素而需修正時，擬授權本公司董事長全權處理之。""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""jpp-KY""}, ""datetime"": ""115/03/12 05:33:40""}",2026-03-12 05:33:38
1150311|sii|2528|1,115/03/11,17:39:29,2528,皇普,公告本公司國內第三次有擔保、第四次無擔保轉換公司債之轉換價格調整,公司債,1150311,sii,1,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""2528"", ""data"": [[1, ""115/03/11"", ""17:39:29"", ""陳玠吟"", ""財務部副理"", ""03-2171111"", ""公告本公司國內第三次有擔保、第四次無擔保轉換\r\n公司債之轉換價格調整"", ""51"", ""115/03/11"", ""1.事實發生日:115/03/11\n2.公司名稱:皇普建設股份有限公司\n3.與公司關係(請輸入本公司或子公司):本公司\n4.相互持股比例:不適用\n5.發生緣由:本公司因盈餘轉增資發行新股，依本公司國內第三次有擔保、\n第四次無擔保轉換公司債發行及轉換辦法規定調整轉換價格。\n6.因應措施:依據本公司國內第三次有擔保、第四次無擔保轉換公司債\n發行及轉換辦法第11條規定，自115年04月03日(除權基準日)起，\n國內第三次有擔保轉換公司債(25283)轉換價格由新台幣42.4元\n調整為新台幣40.1元；國內第四次無擔保轉換公司債(25284)\n轉換價格由41.0元調整為38.7元。\n7.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司，本則重大訊息同時\n  符合證券交易法施行細則第7條第9款所定對股東權益或證券價格有重大影響之事項):\n無。""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""皇普""}, ""datetime"": ""115/03/12 05:33:41""}",2026-03-12 05:33:38
1150310|sii|6133|1,115/03/11,17:44:16,6133,金橋,公告本公司114年度自結合併財務報告業經提報董事會通過,自結合併,1150310,sii,1,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""6133"", ""data"": [[1, ""115/03/11"", ""17:44:16"", ""邱建明"", ""財務長兼發言人"", ""(02)26627300"", ""公告本公司114年度自結合併財務報告業經提報董事會通過"", ""31"", ""115/03/11"", ""1.提報董事會或經董事會決議日期:115/03/11\n2.審計委員會通過日期:115/03/11\n3.財務報告或年度自結財務資訊報導期間\n起訖日期(XXX/XX/XX~XXX/XX/XX):114/01/01~114/12/31\n4.1月1日累計至本期止營業收入(仟元):1414272\n5.1月1日累計至本期止營業毛利(毛損) (仟元):340080\n6.1月1日累計至本期止營業利益(損失) (仟元):148074\n7.1月1日累計至本期止稅前淨利(淨損) (仟元):116631\n8.1月1日累計至本期止本期淨利(淨損) (仟元):84577\n9.1月1日累計至本期止歸屬於母公司業主淨利(損) (仟元):84577\n10.1月1日累計至本期止基本每股盈餘(損失) (元):0.72\n11.期末總資產(仟元):2419696\n12.期末總負債(仟元):822992\n13.期末歸屬於母公司業主之權益(仟元):1596704\n14.其他應敘明事項:無""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""金橋""}, ""datetime"": ""115/03/12 05:33:42""}",2026-03-12 05:33:38
1150311|sii|3653|1,115/03/11,17:46:14,3653,健策,公告本公司國內第四次暨第五次無擔保轉換公司債114年第4季轉換普通股之增資基準日,公司債,1150311,sii,1,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""3653"", ""data"": [[1, ""115/03/11"", ""17:46:14"", ""林錦隆"", ""總經理"", ""03-2115678#6206"", ""公告本公司國內第四次暨第五次無擔保轉換公司債\r\n114年第4季轉換普通股之增資基準日"", ""11"", ""115/03/11"", ""1.董事會決議日期:115/03/11\n2.增資資金來源:國內第四次暨第五次無擔保轉換公司債轉換普通股\n3.是否採總括申報發行新股(是，請併敘明預定發行期間/否):否\n4.全案發行總金額及股數(如屬盈餘或公積轉增資，發行股數則不含配發給員工部分):\n 第四次無擔保轉換公司債:發行總金額：10,502,420元，發行總股數：1,050,242股\n 第五次無擔保轉換公司債:發行總金額：8,125,120元，發行總股數：812,512股\n5.採總括申報發行新股案件，本次發行金額及股數:不適用\n6.採總括申報發行新股案件，本次發行後，剩餘之金額及股數餘額:不適用\n7.每股面額:10元\n8.發行價格:不適用\n9.員工認購股數或配發金額:不適用\n10.公開銷售股數:不適用\n11.原股東認購或無償配發比例:不適用\n12.畸零股及逾期未認購股份之處理方式:不適用\n13.本次發行新股之權利義務:與原有普通股相同\n14.本次增資資金用途:不適用\n15.其他應敘明事項:\n 本次增資基準日訂為115年3月11日，增資前實收資本額為新台幣1,448,700,490元\n ，增資後實收資本額為新台幣1,467,328,030元，並依法令規定辦理變更登記事宜。""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""健策""}, ""datetime"": ""115/03/12 05:33:43""}",2026-03-12 05:33:38
1150311|sii|2610|4,115/03/11,17:53:28,2610,華航,本公司董事會決議發行國內無擔保普通公司債,公司債,1150311,sii,4,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""2610"", ""data"": [[4, ""115/03/11"", ""17:53:28"", ""魯淑慧"", ""處長"", ""(03)399-8600"", ""本公司董事會決議發行國內無擔保普通公司債"", ""11"", ""115/03/11"", ""1.董事會決議日期:115/03/11\n2.名稱﹝XX公司第X次（有、無）擔保公司債﹞:\n中華航空股份有限公司國內無擔保普通公司債\n3.是否採總括申報發行公司債(是/否):否\n4.發行總額:不超過新臺幣80億元，得自董事會決議日起一年內一次或分次發行完畢\n5.每張面額:新臺幣100萬元\n6.發行價格:以票面金額十足發行\n7.發行期間:得視市場狀況發行不同年期之債券\n8.發行利率:採固定利率發行，視訂價結果決定\n9.擔保品之種類、名稱、金額及約定事項:無\n10.募得價款之用途及運用計畫:償還債務或充實營運資金\n11.承銷方式:對外公開承銷\n12.公司債受託人:待定\n13.承銷或代銷機構:待定\n14.發行保證人:無\n15.代理還本付息機構:待定\n16.簽證機構:無\n17.能轉換股份者，其轉換辦法:不適用\n18.賣回條件:無\n19.買回條件:無\n20.附有轉換、交換或認股者，其換股基準日:不適用\n21.附有轉換、交換或認股者，對股權可能稀釋情形:不適用\n22.其他應敘明事項:\n公司債發行經董事會決議通過後，於通過額度內辦理公司債之募集與發行，\n惟各期次公司債之實際發行額度暨條件，將依市場狀況授權董事長全權處理之。""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""華航""}, ""datetime"": ""115/03/12 05:33:44""}",2026-03-12 05:33:38
1150311|sii|3135|4,115/03/11,18:00:47,3135,凌航,公告本公司董事會決議發行國內第二次無擔保可轉換公司債,公司債,1150311,sii,4,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""3135"", ""data"": [[4, ""115/03/11"", ""18:00:47"", ""林語宸"", ""經理"", ""02-77318808"", ""公告本公司董事會決議發行國內第二次無擔保可轉換公司債"", ""11"", ""115/03/11"", ""1.董事會決議日期:115/03/11\n2.名稱﹝XX公司第X次（有、無）擔保公司債﹞:\n凌航科技股份有限公司國內第二次無擔保可轉換公司債\n3.是否採總括申報發行公司債(是/否):否\n4.發行總額:發行總面額上限為新台幣15億元整，預計發行募集總金額上限為新台幣\n1,500,000仟元。\n5.每張面額:新台幣10萬元整\n6.發行價格:依票面金額100%發行\n7.發行期間:三年\n8.發行利率:票面利率0%\n9.擔保品之種類、名稱、金額及約定事項:不適用\n10.募得價款之用途及運用計畫:充實營運資金\n11.承銷方式:擬採詢價圈購方式辦理公開承銷\n12.公司債受託人:授權董事長決定\n13.承銷或代銷機構:統一綜合證券股份有限公司\n14.發行保證人:不適用\n15.代理還本付息機構:元大證券股份有限公司股務代理部\n16.簽證機構:採無實體發行，故不適用\n17.能轉換股份者，其轉換辦法:\n相關辦法將依有關法令規定辦理，並報請主管機關核准後，將另行公告。\n18.賣回條件:\n相關辦法將依有關法令規定辦理，並報請主管機關核准後，將另行公告。\n19.買回條件:\n相關辦法將依有關法令規定辦理，並報請主管機關核准後，將另行公告。\n20.附有轉換、交換或認股者，其換股基準日:\n相關辦法將依有關法令規定辦理，並報請主管機關核准後，將另行公告。\n21.附有轉換、交換或認股者，對股權可能稀釋情形:\n相關辦法將依有關法令規定辦理，並報請主管機關核准後，將另行公告。\n22.其他應敘明事項:\n本次國內第二次無擔保轉換公司債之重要內容，包含但不限於\n發行時點、募集金額、發行及轉換條件與發行價格之訂定，\n以及本計畫所需資金總額、資金來源、計畫項目、預計資金運用進度、\n預計可能產生效益及其他相關事宜，如遇有法令變更、\n經主管機關要求或因應主客觀環境之變化而需修正時，\n擬授權本公司董事長於上述預計發行總金額上限內視實際情況全權辦理。""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""凌航""}, ""datetime"": ""115/03/12 05:33:44""}",2026-03-12 05:33:38
1150311|sii|2474|2,115/03/11,18:02:08,2474,可成,本公司董事會通過自集中交易市場買回公司股份,買回公司股份,1150311,sii,2,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""2474"", ""data"": [[2, ""115/03/11"", ""18:02:08"", ""侯乃鳳"", ""投資人關係資深經理"", ""02-27015900"", ""本公司董事會通過自集中交易市場買回公司股份"", ""35"", ""115/03/11"", ""1.董事會決議日期:115/03/11\r\n2.買回股份目的:維護公司信用及股東權益\r\n3.買回股份種類:普通股\r\n4.買回股份總金額上限(元):6,000,000,000\r\n5.預定買回之期間:115/03/12~115/05/11\r\n6.預定買回之數量(股):28,400,000\r\n7.買回區間價格(元):127.50~295.00，公司股價低於區間價格下限，將繼續買回\r\n8.買回方式:自集中交易市場買回\r\n9.預定買回股份占公司已發行股份總數之比率(%):4.80\r\n10.申報時已持有本公司股份之累積股數(股):30,800,000\r\n11.申報前三年內買回公司股份之情形:\r\n(1)實際買回股份期間：114/12/24 ~ 115/02/06 、預定買回股數(股)：30800000 、實際已買回\r\n股數(股)：30800000 、執行情形(實際已買回股數占預定買回股數%)：100.00\r\n(2)實際買回股份期間：114/10/20 ~ 114/11/25 、預定買回股數(股)：31500000 、實際已買回\r\n股數(股)：31500000 、執行情形(實際已買回股數占預定買回股數%)：100.00\r\n(3)實際買回股份期間：114/05/26 ~ 114/06/13 、預定買回股數(股)：33000000 、實際已買回\r\n股數(股)：25476000 、執行情形(實際已買回股數占預定買回股數%)：77.00\r\n(4)實際買回股份期間：113/12/23 ~ 114/02/19 、預定買回股數(股)：34000000 、實際已買回\r\n股數(股)：31219000 、執行情形(實際已買回股數占預定買回股數%)：92.00\r\n12.已申報買回但未執行完畢之情形:\r\n第一次~第七次買回庫藏股但未執行完畢情形說明:為維護整體股東權益及兼顧市場機制，視股價變化\r\n於價格區間內採分批買回策略，是以未執行完畢。\r\n13.董事會決議買回股份之會議紀錄:\r\n第一案：本公司擬買回股份案，提請　討論。\r\n說　明：一、為維護公司信用及股東權益而買回，並辦理銷除股份，依據證券交易法第二十八條之二第一項第三款及上市上櫃公司買回本公司\r\n股份辦法之規定辦理。\r\n二、本公司擬自集中交易市場買回本公司股份並辦理銷除股份，相關事項如下：\r\n1.買回股份之目的：維護公司信用及股東權益。\r\n2.買回股份之種類：普通股。\r\n3.買回股份之總金額上限：新台幣6,000,000仟元。\r\n4.預計買回之期間與數量：自115年3月12日起至115年5月11日止。預計買回28,400仟股，佔本公司已發行股份之4.80%。 \r\n5.買回之區間價格：新台幣127.5元至295.0元之間，惟當本公司股價低於上開買回之區間價格下限時，得繼續執行買回股份。\r\n6.買回之方式：自集中交易市場買回。\r\n三、依證券交易法相關規定，由董事會出具已考慮公司財務狀況及不影響公司資本維持之聲明書，如附件二。\r\n四、另委請群智聯合會計師事務所對本公司買回股份價格之合理性出具評估意見，如附件三。\r\n五、本次買回之計畫若經主管機關要求修正時或有未盡事宜擬授權董事長依規定辦理。\r\n決　議：經主席徵詢全體出席董事一致同意通過。\r\n14.「上市上櫃公司買回本公司股份辦法」第十條規定之轉讓辦法:\r\n不適用\r\n15.「上市上櫃公司買回本公司股份辦法」第十一條規定之轉換或認股辦法:\r\n不適用\r\n16.董事會已考慮公司財務狀況，不影響公司資本維持之聲明:\r\n一、本公司經115年3月11日114年屆次第8次董事會三分之二以上董事之出席及出席董事超過二分之一之同意通過，自申報日起二\r\n個\r\n月內於證券商營業處所買回本公司股份28,400,000股。\r\n二、上述買回股份總數，僅占本公司已發行股份之4.80%，且買回股份所需金額上限僅占本公司114年度合併財務報表流動資產之\r\n5.2%，茲聲明本公司董事會已考慮公司財務狀況，上述股份之買回並不影響本公司資本之維持。\r\n三、本聲明書業經本公司上述同次董事會議通過，出席董事(含獨立董事) 7人均同意本聲明書之內容，併此聲明。\r\n\r\n\r\n可成科技股份有限公司\r\n\r\n負  責  人：洪水樹\r\n17.會計師或證券承銷商對買回股份價格之合理性評估意見:\r\n可成科技股份有限公司為維護公司信用及股東權益所必要，爰經董事會民國115年3月11日決議，計畫依證券交易法第\r\n二十八條之二規定，於民國115年3月12日至民國115年5月11日間執行買回公司股份28,400仟股，並依「上市上櫃公司\r\n買回本公司股份辦法」第二條規定，訂定其買回股份區間價格為127.5元~295.0元，且當公司股價低於所定區間價格下\r\n限時，得繼續執行買回公司股份。\r\n上開所訂買回股份區間價格所依據之財務資料，業經本會計師予以評估竣事，可成科技股份有限公司依所定買回區間價\r\n格執行買回股份，除造成現金流出外，餘對公司之財務結構、每股淨值、每股盈餘、權益報酬率、速動比率、流動比\r\n率，並未產生重大影響或變動。\r\n\r\n群 智 聯 合 會 計 師 事 務 所\r\n會 計 師 孫 慶 國\r\n18.其他證期局所規定之事項:\r\n無""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""可成""}, ""datetime"": ""115/03/12 05:33:45""}",2026-03-12 05:33:38
1150311|sii|2034|3,115/03/11,18:03:59,2034,允強,"公告本公司董事會決議召開115年股東常會及國內無擔保
轉換公司債停止轉換期間。",公司債,1150311,sii,3,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""2034"", ""data"": [[3, ""115/03/11"", ""18:03:59"", ""李兆青"", ""財務主管"", ""04-889-9776"", ""公告本公司董事會決議召開115年股東常會及國內無擔保\n轉換公司債停止轉換期間。"", ""17"", ""115/03/11"", ""1.董事會決議日期：115/03/11\r\n2.股東會召開日期：115/06/16\r\n3.股東會召開地點：本公司溪州廠(彰化縣溪州鄉中山路四段270號)\r\n4.股東會召開方式(實體股東會/視訊輔助股東會/視訊股東會)：實體股東會\r\n5.召集事由一：報告事項\r\n(1)：一一四年度營業報告。\r\n(2)：一一四年度審計查核報告。\r\n(3)：一一四年度董事及員工酬勞分配案。\r\n(4)：國內第四次無擔保可轉換公司債執行情形案。\r\n(5)：背書保證及資金貸與他人辦理情形案。\r\n6.召集事由二：承認事項\r\n(1)：一一四年度決算表冊案。\r\n(2)：一一四年度盈餘分配案。\r\n7.召集事由三：討論事項\r\n(1)：資本公積發放現金股利案。\r\n8.臨時動議：\r\n9.停止過戶起始日期：115/04/18\r\n10.停止過戶截止日期：115/06/16\r\n11.其他應敘明事項：(1).依公司法第172條之1規定，持有本公司已發行股份總數百分之\n一股份之股東,得以書面向本公司提出本年度股東常會之議案；\n故擬訂自115/04/10~115/04/20止為受理股東提案申請期間。\n受理處所:允強實業股份有限公司(彰化縣溪州鄉中山路四段270號)。\n(2)本公司國內無擔保轉換公司債自115年04月18日起至115年06月16日止\n停止轉換。""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""允強""}, ""datetime"": ""115/03/12 05:33:46""}",2026-03-12 05:33:38
1150311|sii|8462|5,115/03/11,18:08:23,8462,柏文,公告柏文健康事業股份有限公司國內第三次無擔保(例：第一次有擔保)轉(交)換公司債(簡稱：柏文三，代碼：84623)停止受理轉交換及到期日落於停止轉交換期間等相關事項。,公司債,1150311,sii,5,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""8462"", ""data"": [[5, ""115/03/11"", ""18:08:23"", ""繆尚志"", ""財務長暨公司治理主管"", ""07-3488000"", ""公告柏文健康事業股份有限公司國內第三次無擔保(例：第一次有擔保)轉(交)換公司債(簡稱：柏文三，代碼：84623)停止受理轉交換及到期日落於停止轉交換期間等相關事項。"", ""51"", ""115/03/11"", ""內容：本公司國內第三次無擔保轉換公司債發行及轉換辦法及本公司民國115年3月11日董事會決議。<br>(一)停止受理轉交換之事由：辦理股東常會作業事宜。<br>(其他事項敘明：)<br>(二)停止受理轉交換登記起訖日期：115年03月29日至115年05月27日止。<br>(三)債券持有人如擬申請轉換，最遲應於停止受理轉換登記之始日（115年03月29日）之前一營業日前（115年03月26日），向往來證券商辦理轉換手續。<br>本轉換公司債將於115年04月14日到期，債券持有人如擬申請轉換，最遲應於停止受理轉換登記之始日(115年03月29日)之前一個營業日前(115年03月26日)，向往來證券商辦理轉換手續。\n本轉換公司債之股務代理機構為永豐金證券股份有限公司股務代理部\n地址：台北市中正區博愛路十七號三樓\n電話：(02)2381-6288""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""柏文""}, ""datetime"": ""115/03/12 05:33:47""}",2026-03-12 05:33:38
1150311|sii|3593|2,115/03/11,18:09:41,3593,力銘,公告本公司董事會通過114年度自結合併財務報告,自結合併,1150311,sii,2,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""3593"", ""data"": [[2, ""115/03/11"", ""18:09:41"", ""黃文慶"", ""財會行政處協理"", ""07-3433776"", ""公告本公司董事會通過114年度自結合併財務報告"", ""31"", ""115/03/11"", ""1.提報董事會或經董事會決議日期:115/03/11\n2.審計委員會通過日期:115/03/11\n3.財務報告或年度自結財務資訊報導期間\n起訖日期(XXX/XX/XX~XXX/XX/XX):114/01/01~114/12/31\n4.1月1日累計至本期止營業收入(仟元):1,097,310\n5.1月1日累計至本期止營業毛利(毛損) (仟元):  11,264\n6.1月1日累計至本期止營業利益(損失) (仟元):(173,525)\n7.1月1日累計至本期止稅前淨利(淨損) (仟元):( 72,510 )\n8.1月1日累計至本期止本期淨利(淨損) (仟元):( 60,901)\n9.1月1日累計至本期止歸屬於母公司業主淨利(損) (仟元):(60,901)\n10.1月1日累計至本期止基本每股盈餘(損失) (元):(1.09)\n11.期末總資產(仟元):1,350,076\n12.期末總負債(仟元):1,041,641\n13.期末歸屬於母公司業主之權益(仟元):308,435\n14.其他應敘明事項:無""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""力銘""}, ""datetime"": ""115/03/12 05:33:48""}",2026-03-12 05:33:38
