key,speech_date,speech_time,company_id,company_name,subject,matched_keywords,enterDate,marketKind,serialNumber,detail_json,fetched_at_tw
1150707|sii|2438|1,115/07/07,17:48:35,2438,翔耀,更正公告本公司董事會決議辦理私募現金增資發行普通股相關資訊,現金增資,1150707,sii,1,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""2438"", ""data"": [[1, ""115/07/07"", ""17:48:35"", ""張順昌"", ""法務長"", ""(02)7746-3839"", ""更正公告本公司董事會決議辦理\r\n私募現金增資發行普通股相關資訊"", ""11"", ""115/04/24"", ""1.董事會決議日期:115/04/24\n2.私募有價證券種類:普通股\n3.私募對象及其與公司間關係:\n本次私募之對象以符合證券交易法第 43 條之 6 及相關法令\n規定之特定人為限，且以策略性投資人為限，並以對本公司\n長期發展、營運拓展、財務結構改善、競爭力提升及既有股\n東權益能產生效益者為優先。惟本公司目前尚未洽定特定人\n，應募人資格及洽定特定人之相關事宜，擬提請股東會授權\n董事會依法審查及辦理。\n4.私募股數或張數:不超過7,000,000股。\n5.得私募額度:不超過 7,000,000 股額度內，於股東會決議日\n起一年內分二次辦理。\n6.私募價格訂定之依據及合理性:\n私募參考價格之計算係以下列二基準計算價格較高者訂定之：\n(1)定價日前一、三或五個營業日擇一計算普通股收盤價簡單\n算術平均數，扣除無償配股除權及配息，並加回減資反除權後\n之股價。\n(2)定價日前三十個營業日普通股收盤價簡單算術平均數，扣除\n無償配股除權及配息，並加回減資反除權後之股價。\n本次私募普通股價格不得低於參考價格之八成。其訂定方式係\n依現行法令規定辦理，並考量本公司經營狀況、未來展望、普\n通股市價、市場慣例及私募有價證券受有轉讓限制等因素，應\n屬合理。實際定價日及實際私募價格於不低於股東會決議成數\n之範圍內，擬提請股東會授權董事會依法令規定，視日後洽定\n特定人情形及資本市場狀況決定之。\n7.本次私募資金用途:充實營運資金、償還借款、改善財務結構\n及因應公司未來營運發展之資金需求。\n8.不採用公開募集之理由:考量籌資之時效性、便利性、可行性\n及發行成本等因素，私募具有迅速簡便之特性，且私募有價證\n券受有轉讓限制，更可確保公司與策略性投資人之穩定長期關\n係，故擬採私募方式募集資金。\n9.獨立董事反對或保留意見:無\n10.實際定價日:不適用\n11.參考價格:不適用\n12.實際私募價格、轉換或認購價格:不適用\n13.本次私募新股之權利義務:本次私募普通股之權利義務與本公\n司已發行之普通股相同；惟依證券交易法規定，本公司私募之\n普通股於交付日起三年內，除依證券交易法第 43 條之 8 規定\n之轉讓對象外，餘不得再行賣出。本次私募之普通股將自交付日\n起滿三年後，授權董事會視當時狀況，依相關規定向主管機關申\n請補辦公開發行及上市交易。\n14.附有轉換、交換或認股者，其換股基準日:不適用\n15.附有轉換、交換或認股者，對股權可能稀釋情形:不適用\n16.附有轉換或認股者，於私募公司債交付且假設全數轉換或認購普通股後對\n上市普通股股權比率之可能影響（上市普通股數A、A/已發行普通股):不適用\n17.前項預計上市普通股未達6000萬股且未達25%者，請說明股權流通性偏低之因應措施:\n不適用\n18.其他應敘明事項:\n(1)本次私募計畫之主要內容，除私募定價成數外，包括發行價格\n、發行股數、發行金額、計劃項目、資金運用進度、預計可能產生\n效益及其他未盡事宜，未來如經主管機關或因客觀環境變更而有所\n修正時，擬請股東會授權董事會依相關規定辦理。\n(2)本公司原公告第 5 點「得私募額度」未明確敘明於股東會決議日\n起一年內分二次辦理，特此更正。\n(3)本公司原公告第 10 點「實際定價日」、第 11 點「參考價格」\n及第 12 點「實際私募價格、轉換或認購價格」所載內容，係屬誤植。\n本案尚未實際定價，實際定價日、參考價格及實際私募價格，將俟股東會\n決議通過後，由董事會依股東會決議之訂價依據及相關法令規定辦理\n，特此更正。""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""main"": ""序號"", ""sub"": []}, {""main"": ""發言日期"", ""sub"": []}, {""main"": ""發言時間"", ""sub"": []}, {""main"": ""發言人"", ""sub"": []}, {""main"": ""發言人職稱"", ""sub"": []}, {""main"": ""發言人電話"", ""sub"": []}, {""main"": ""主旨"", ""sub"": []}, {""main"": ""符合條款"", ""sub"": []}, {""main"": ""事實發生日"", ""sub"": []}, {""main"": ""說明"", ""sub"": []}], ""companyAbbreviation"": ""翔耀""}, ""datetime"": ""115/07/08 21:02:39""}",2026-07-08 21:02:36
1150707|sii|8442|1,115/07/07,19:10:05,8442,威宏-KY,公告本公司辦理2026年度現金增資發行新股、中華民國境內第三次有擔保轉換公司債暨中華民國境內第四次無擔保轉換公司債申請延長募集期間三個月，業經金融監督管理委員會准予備查,現金增資|公司債,1150707,sii,1,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""8442"", ""data"": [[1, ""115/07/07"", ""19:10:05"", ""許新居"", ""總經理"", ""(02)2298-2927"", ""公告本公司辦理2026年度現金增資發行新股、中華民國境內\r\n第三次有擔保轉換公司債暨中華民國境內第四次無擔保轉換公司債\r\n申請延長募集期間三個月，業經金融監督管理委員會准予備查"", ""51"", ""115/07/07"", ""1.事實發生日:115/07/07\n2.公司名稱:WW Holding Inc.\n3.與公司關係(請輸入本公司或子公司):本公司\n4.相互持股比例:不適用\n5.發生緣由:\n(1)本公司辦理2026年度現金增資發行新股、中華民國境內第三次有擔保轉換公司債暨\n中華民國境內第四次無擔保轉換公司債，分別業經金融監督管理委員會115年5月26日\n金管證發字第1150343623號、金管證發字第11503436231號及\n金管證發字第11503436232號函同意申報生效在案。\n(2)茲因近期國內資本市場行情變化不定，為避免遽然訂價發行損及本公司股東權益，\n且考量認購人投資意願及資金募得之可行性，已於115年6月22日向金融監督管理委員會\n申請延長募集期間三個月，分別業經金融監督管理委員會115年7月2日\n金管證發字第1150348096號、金管證發字第11503480961號\n及金管證發字第11503480962號函准予備查。\n6.因應措施:無。\n7.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司，本則重大訊息同時\n  符合證券交易法施行細則第7條第9款所定對股東權益或證券價格有重大影響之事項):無""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""main"": ""序號"", ""sub"": []}, {""main"": ""發言日期"", ""sub"": []}, {""main"": ""發言時間"", ""sub"": []}, {""main"": ""發言人"", ""sub"": []}, {""main"": ""發言人職稱"", ""sub"": []}, {""main"": ""發言人電話"", ""sub"": []}, {""main"": ""主旨"", ""sub"": []}, {""main"": ""符合條款"", ""sub"": []}, {""main"": ""事實發生日"", ""sub"": []}, {""main"": ""說明"", ""sub"": []}], ""companyAbbreviation"": ""威宏-KY""}, ""datetime"": ""115/07/08 21:02:39""}",2026-07-08 21:02:36
1150707|sii|4912|1,115/07/08,06:41:35,4912,聯德控股-KY,公告本公司115年6月份自結合併營收情形,自結合併,1150707,sii,1,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""4912"", ""data"": [[1, ""115/07/08"", ""06:41:35"", ""陳玉軒"", ""財務經理"", ""02-8684-1618"", ""公告本公司115年6月份自結合併營收情形"", ""51"", ""115/07/08"", ""1.事實發生日:115/07/08\n2.公司名稱:聯德控股股份有限公司\n3.與公司關係(請輸入本公司或子公司):本公司\n4.相互持股比例:不適用\n5.發生緣由:本公司115年6月份自結合併營收情形\n  (1) 6月合併自結營收:新台幣647,288仟元，較去年同期增加53.33%。\n  (2) 累計營收數為新台幣3,613,611仟元，較去年同期增加25.10%。\n6.因應措施:無\n7.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司，本則重大訊息同時\n  符合證券交易法施行細則第7條第9款所定對股東權益或證券價格有重大影響之事項):無""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""main"": ""序號"", ""sub"": []}, {""main"": ""發言日期"", ""sub"": []}, {""main"": ""發言時間"", ""sub"": []}, {""main"": ""發言人"", ""sub"": []}, {""main"": ""發言人職稱"", ""sub"": []}, {""main"": ""發言人電話"", ""sub"": []}, {""main"": ""主旨"", ""sub"": []}, {""main"": ""符合條款"", ""sub"": []}, {""main"": ""事實發生日"", ""sub"": []}, {""main"": ""說明"", ""sub"": []}], ""companyAbbreviation"": ""聯德控股-KY""}, ""datetime"": ""115/07/08 21:02:40""}",2026-07-08 21:02:36
1150708|sii|3005|1,115/07/08,14:00:54,3005,神基,新聞稿-神基六月自結合併營收為42.54億元，年增28.59%,自結合併,1150708,sii,1,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""3005"", ""data"": [[1, ""115/07/08"", ""14:00:54"", ""黃明漢"", ""總經理"", ""02-27857888 #5124"", ""新聞稿-神基六月自結合併營收為42.54億元，年增28.59%"", ""51"", ""115/07/08"", ""1.事實發生日:115/07/08\n2.公司名稱:神基控股股份有限公司\n3.與公司關係(請輸入本公司或子公司):本公司\n4.相互持股比例:不適用\n5.發生緣由:\n神基控股股份有限公司(股票代碼：3005)今日(2026/07/08)公佈一百一十五年\n六月份自結合併營收為新台幣42.54億元，與去年同期的33.08億元成長28.59%。\n累計營收方面，一月至六月份為止，累計合併營收為新台幣208.21億元，較去年\n同期的193.61億元成長7.54%。\n6.因應措施:無。\n7.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司，本則重大訊息同時\n  符合證券交易法施行細則第7條第9款所定對股東權益或證券價格有重大影響之事項):無。""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""main"": ""序號"", ""sub"": []}, {""main"": ""發言日期"", ""sub"": []}, {""main"": ""發言時間"", ""sub"": []}, {""main"": ""發言人"", ""sub"": []}, {""main"": ""發言人職稱"", ""sub"": []}, {""main"": ""發言人電話"", ""sub"": []}, {""main"": ""主旨"", ""sub"": []}, {""main"": ""符合條款"", ""sub"": []}, {""main"": ""事實發生日"", ""sub"": []}, {""main"": ""說明"", ""sub"": []}], ""companyAbbreviation"": ""神基""}, ""datetime"": ""115/07/08 21:02:41""}",2026-07-08 21:02:36
1150708|sii|2428|1,115/07/08,14:15:47,2428,興勤,本公司115年06月份自結合併營業收入公告,自結合併,1150708,sii,1,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""2428"", ""data"": [[1, ""115/07/08"", ""14:15:47"", ""洪玉芳"", ""總經理室特助"", ""07-5577660"", ""本公司115年06月份自結合併營業收入公告"", ""51"", ""115/07/08"", ""1.事實發生日:115/07/08\n2.公司名稱:興勤電子工業股份有限公司\n3.與公司關係(請輸入本公司或子公司):本公司\n4.相互持股比例:不適用\n5.發生緣由:公佈本公司115年06月份自結合併營業收入(已扣除內部交易)。\n6.因應措施:本公司115年06月份自結合併營業收入為新台幣973,436仟元，較去年同期\n自結合併營收新台幣663,913仟元，增加46.62%。\n115年01-06月份累計自結合併營業收入為新台幣4,757,503仟元，較去年同期累計自結\n合併營收新台幣3,950,877仟元，增加20.42%。\n7.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司，本則重大訊息同時\n  符合證券交易法施行細則第7條第9款所定對股東權益或證券價格有重大影響之事項):\n自結數尚未經會計師簽證，特此說明。""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""main"": ""序號"", ""sub"": []}, {""main"": ""發言日期"", ""sub"": []}, {""main"": ""發言時間"", ""sub"": []}, {""main"": ""發言人"", ""sub"": []}, {""main"": ""發言人職稱"", ""sub"": []}, {""main"": ""發言人電話"", ""sub"": []}, {""main"": ""主旨"", ""sub"": []}, {""main"": ""符合條款"", ""sub"": []}, {""main"": ""事實發生日"", ""sub"": []}, {""main"": ""說明"", ""sub"": []}], ""companyAbbreviation"": ""興勤""}, ""datetime"": ""115/07/08 21:02:42""}",2026-07-08 21:02:36
1150708|sii|2440|1,115/07/08,14:31:55,2440,太空梭,公告本公司115年6月份自結合併營收概算,自結合併,1150708,sii,1,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""2440"", ""data"": [[1, ""115/07/08"", ""14:31:55"", ""林子鑫"", ""財務經理"", ""03-5935588-247"", ""公告本公司115年6月份自結合併營收概算"", ""51"", ""115/07/08"", ""1.事實發生日:115/07/08\n2.公司名稱:太空梭高傳真資訊科技股份有限公司\n3.與公司關係(請輸入本公司或子公司):本公司\n4.相互持股比例:不適用\n5.發生緣由:本公司115年6月份自結合併營收概算\n      項目        　　  114年6月       115年6月         差異比率\n------------------   -------------  -------------  -------------------\n合併營業收入淨額      $  258,826     $  403,667 　       55.96%\n(新台幣仟元)\n註：前述各項數字係本公司自結數，尚未經會計師查核(核閱)\n6.因應措施:不適用\n7.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司，本則重大訊息同時\n  符合證券交易法施行細則第7條第9款所定對股東權益或證券價格有重大影響之事項):無""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""main"": ""序號"", ""sub"": []}, {""main"": ""發言日期"", ""sub"": []}, {""main"": ""發言時間"", ""sub"": []}, {""main"": ""發言人"", ""sub"": []}, {""main"": ""發言人職稱"", ""sub"": []}, {""main"": ""發言人電話"", ""sub"": []}, {""main"": ""主旨"", ""sub"": []}, {""main"": ""符合條款"", ""sub"": []}, {""main"": ""事實發生日"", ""sub"": []}, {""main"": ""說明"", ""sub"": []}], ""companyAbbreviation"": ""太空梭""}, ""datetime"": ""115/07/08 21:02:43""}",2026-07-08 21:02:36
1150708|sii|2536|1,115/07/08,14:46:05,2536,宏普,公告本公司董事會決議買回庫藏股,庫藏股,1150708,sii,1,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""2536"", ""data"": [[1, ""115/07/08"", ""14:46:05"", ""詹俊炫"", ""稽核經理"", ""2755-2662"", ""公告本公司董事會決議買回庫藏股"", ""35"", ""115/07/08"", ""1.董事會決議日期:115/07/08\r\n2.買回股份目的:維護公司信用及股東權益\r\n3.買回股份種類:普通股\r\n4.買回股份總金額上限(元):8,715,584,228\r\n5.預定買回之期間:115/07/09~115/09/06\r\n6.預定買回之數量(股):6,000,000\r\n7.買回區間價格(元):13.50~31.50，公司股價低於區間價格下限，將繼續買回\r\n8.買回方式:自集中交易市場買回\r\n9.預定買回股份占公司已發行股份總數之比率(%):1.80\r\n10.申報時已持有本公司股份之累積股數(股):0\r\n11.申報前五年內買回公司股份之情形:\r\n無買回\r\n12.已申報買回但未執行完畢之情形:\r\n無\r\n13.董事會決議買回股份之會議紀錄:\r\n民國115年07月08日董事會通過決議，計畫依證券交易法第28條之2規定，於中華民國115年07月09日\r\n至115年09月06日間執行買回公司股份，預定買回數量總額為6,000仟股，其買回區間價格為新台幣每\r\n股 13.50 元至 31.50 元。\r\n14.「上市上櫃公司買回本公司股份辦法」第十條規定之轉讓辦法:\r\n不適用\r\n15.「上市上櫃公司買回本公司股份辦法」第十一條規定之轉換或認股辦法:\r\n不適用\r\n16.董事會已考慮公司財務狀況，不影響公司資本維持之聲明:\r\n本次買回股份總數僅佔本公司已發行股份1.80%，且買回股份所需金額上限僅佔本公司流動資產  0.51 \r\n%，茲聲明本公司董事會已考慮公司財務狀況，上述股份之買回並不影響本公司資本維持。\r\n17.會計師或證券承銷商對買回股份價格之合理性評估意見:\r\n依元大證券股份有限公司之評估意見，宏普建設股份有限公司本次買回公司股份訂定之價格區間，其決\r\n策過程具合法性，價格區間之訂定及對公司財務之影響亦尚屬合理，尚無重大異常情事。\r\n18.其他證期局所規定之事項:\r\n無""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""main"": ""序號"", ""sub"": []}, {""main"": ""發言日期"", ""sub"": []}, {""main"": ""發言時間"", ""sub"": []}, {""main"": ""發言人"", ""sub"": []}, {""main"": ""發言人職稱"", ""sub"": []}, {""main"": ""發言人電話"", ""sub"": []}, {""main"": ""主旨"", ""sub"": []}, {""main"": ""符合條款"", ""sub"": []}, {""main"": ""事實發生日"", ""sub"": []}, {""main"": ""說明"", ""sub"": []}], ""companyAbbreviation"": ""宏普""}, ""datetime"": ""115/07/08 21:02:44""}",2026-07-08 21:02:36
1150708|sii|6209|1,115/07/08,15:46:11,6209,今國光,公告今國光學工業股份有限公司國內第三次有擔保(例：第一次有擔保)轉(交)換公司債(簡稱：今國光三，代碼：62093)停止受理轉交換等相關事項。,公司債,1150708,sii,1,"{""code"": 406, ""message"": ""查無相符資料"", ""result"": null, ""datetime"": ""115/07/08 21:02:45""}",2026-07-08 21:02:36
1150708|sii|3037|1,115/07/08,16:18:44,3037,欣興,公告本公司國內第一次無擔保轉換公司債轉換價格調整,公司債,1150708,sii,1,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""3037"", ""data"": [[1, ""115/07/08"", ""16:18:44"", ""鍾明峰"", ""財務處資深副總經理"", ""03-3500386-29592"", ""公告本公司國內第一次無擔保轉換公司債轉換價格調整"", ""51"", ""115/07/08"", ""1.事實發生日:115/07/08\n2.公司名稱:欣興電子股份有限公司\n3.與公司關係(請輸入本公司或子公司):本公司\n4.相互持股比例:不適用\n5.發生緣由:因應本公司現金增資發行普通股參與發行海外存託憑證50,000,000股，\n依本公司國內第一次無擔保轉換公司債發行及轉換辦法第十一條規定調整轉換價格\n6.因應措施:自115年7月9日起，國內第一次無擔保轉換公司債轉換價格\n由164.1元調整為164.1元\n7.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司，本則重大訊息同時\n  符合證券交易法施行細則第7條第9款所定對股東權益或證券價格有重大影響之事項):\n原115/6/18公告因分派現金股利，自除息基準日115年7月12日起，\n國內第一次無擔保轉換公司債價格自新台幣164.1元調整為163.8元予以撤銷，\n將再另行公告調整。""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""main"": ""序號"", ""sub"": []}, {""main"": ""發言日期"", ""sub"": []}, {""main"": ""發言時間"", ""sub"": []}, {""main"": ""發言人"", ""sub"": []}, {""main"": ""發言人職稱"", ""sub"": []}, {""main"": ""發言人電話"", ""sub"": []}, {""main"": ""主旨"", ""sub"": []}, {""main"": ""符合條款"", ""sub"": []}, {""main"": ""事實發生日"", ""sub"": []}, {""main"": ""說明"", ""sub"": []}], ""companyAbbreviation"": ""欣興""}, ""datetime"": ""115/07/08 21:02:46""}",2026-07-08 21:02:36
1150708|sii|3037|3,115/07/08,16:22:36,3037,欣興,公告欣興電子股份有限公司第一次無擔保轉換公司債(簡稱：欣興一，代碼：30371)於櫃檯買賣市場交易達公布注意交易資訊標準，故公布相關訊息，以利投資人區別瞭解。,公司債,1150708,sii,3,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""3037"", ""data"": [[3, ""115/07/08"", ""16:22:36"", ""鍾明峰"", ""財務處資深副總經理"", ""03-3500386-29592"", ""公告欣興電子股份有限公司第一次無擔保轉換公司債\r\n(簡稱：欣興一，代碼：30371)於櫃檯買賣市場交易達公布\r\n注意交易資訊標準，故公布相關訊息，以利投資人區別瞭解。"", ""51"", ""115/07/08"", ""1.事實發生日:115/07/08\n2.發生緣由:依據證券櫃檯買賣中心通知辦理重大訊息。\n3.公司債相關資訊:\n到期日期:119/11/03\n實際發行總額: 4,000,000,000元\n本月發行餘額: 1,347,300,000元(截至115/07/07未轉換金額)\n最新轉(交)換價格:164.1元\n轉換標的收市價格(3037):862元(115/7/8收盤價)\n轉債收市價格(30371):520元(115/7/8收盤價)\n4.其他應敘明事項:無""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""main"": ""序號"", ""sub"": []}, {""main"": ""發言日期"", ""sub"": []}, {""main"": ""發言時間"", ""sub"": []}, {""main"": ""發言人"", ""sub"": []}, {""main"": ""發言人職稱"", ""sub"": []}, {""main"": ""發言人電話"", ""sub"": []}, {""main"": ""主旨"", ""sub"": []}, {""main"": ""符合條款"", ""sub"": []}, {""main"": ""事實發生日"", ""sub"": []}, {""main"": ""說明"", ""sub"": []}], ""companyAbbreviation"": ""欣興""}, ""datetime"": ""115/07/08 21:02:46""}",2026-07-08 21:02:36
