key,speech_date,speech_time,company_id,company_name,subject,matched_keywords,enterDate,marketKind,serialNumber,detail_json,fetched_at_tw
1150715|sii|2439|1,115/07/20,14:36:30,2439,美律,代重要子公司IndigoEnterprisesInc.公告董事會決議辦理現金增資,現金增資,1150715,sii,1,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""2439"", ""data"": [[1, ""115/07/20"", ""14:36:30"", ""黃朝豊"", ""總裁"", ""04-23590811"", ""代重要子公司Indigo Enterprises Inc.公告董事會決議\r\n辦理現金增資"", ""11"", ""115/07/20"", ""1.董事會決議日期:115/07/20\n2.增資資金來源:原股東增加投資。\n3.是否採總括申報發行新股(是，請併敘明預定發行期間/否):否。\n4.全案發行總金額及股數(如屬盈餘或公積轉增資，發行股數則不含配發給員工部分):\n美金3,980,000元，股數授權董事長辦理。\n5.採總括申報發行新股案件，本次發行金額及股數:不適用。\n6.採總括申報發行新股案件，本次發行後，剩餘之金額及股數餘額:不適用。\n7.每股面額:不適用。\n8.發行價格:不適用。\n9.員工認購股數或配發金額:不適用。\n10.公開銷售股數:不適用。\n11.原股東認購或無償配發比例:100%\n12.畸零股及逾期未認購股份之處理方式:不適用。\n13.本次發行新股之權利義務:與原發行股份相同。\n14.本次增資資金用途:轉投資子公司。\n15.現金減資後再行募資之合理性及必要性\n(募資當年度及前一年度有辦理現金減資者適用):不適用。\n16.其他應敘明事項:無。""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""美律""}, ""datetime"": ""115/07/20 23:10:29""}",2026-07-20 23:10:27
1150720|sii|2351|1,115/07/20,16:22:10,2351,順德,國內第一次無擔保轉換公司債轉換價格調整公告。,公司債,1150720,sii,1,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""2351"", ""data"": [[1, ""115/07/20"", ""16:22:10"", ""陳朝興"", ""副總經理"", ""04-7383991"", ""國內第一次無擔保轉換公司債轉換價格調整公告。"", ""51"", ""115/07/20"", ""1.事實發生日:115/07/20\n2.公司名稱:順德工業股份有限公司\n3.與公司關係(請輸入本公司或子公司):本公司\n4.相互持股比例:不適用\n5.發生緣由:本公司因配發普通股現金股利，按國內第一次無擔保轉換公司債發行及\n轉換辦法規定須進行轉換價格調整。\n6.因應措施:自115年8月10日(除息基準日)起國內第一次無擔保轉換公司債轉換價格由\n新台幣72.4元調整為新台幣72元。\n7.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司，本則重大訊息同時\n  符合證券交易法施行細則第7條第9款所定對股東權益或證券價格有重大影響之事項):\n無""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""順德""}, ""datetime"": ""115/07/20 23:10:29""}",2026-07-20 23:10:27
1150716|sii|3027|2,115/07/20,16:59:44,3027,盛達,公告本公司115年6月份自結合併財務報告之相關資訊,自結合併,1150716,sii,2,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""3027"", ""data"": [[2, ""115/07/20"", ""16:59:44"", ""蕭啟仁"", ""總管理處協理"", ""02-29145665"", ""公告本公司115年6月份自結合併財務報告之相關資訊"", ""51"", ""115/07/20"", ""1.事實發生日:115/07/20\n2.公司名稱:盛達電業股份有限公司\n3.與公司關係(請輸入本公司或子公司):本公司\n4.相互持股比例:不適用\n5.發生緣由:依據『臺灣證券交易所股份有限公司』臺證上一字第1061805510號函\n文，於每月底前公告本公司自結合併財務報告截至上月底其他應收款餘額及占資產\n和股本之比例、未逾期及已逾期金額，暨上月已收回金額等資訊‧\n項目                                       截至115/06/30 (單位:新台幣仟元)\n其他應收款餘額                                   208,282\n其他應收款餘額佔資產比例                            6.68%\n其他應收款餘額佔股本比例                           16.03%\n其他應收款未逾期金額                              38,520\n其他應收款已逾期金額                             169,762\n115/6/1-115/6/30已收回金額                            0\n6.因應措施:請詳其他應敘明事項\n7.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司，本則重大訊息同時\n  符合證券交易法施行細則第7條第9款所定對股東權益或證券價格有重大影響之事項):\na.截至115/6/30止，上列其他應收款於帳上已提列之呆帳損失金額為新台幣169,762千元\nb.債權保全措施:公司已委請專業律師向華南國際經濟貿易仲裁委員會提交仲裁申請，\n仲裁結果將會決定是否能向中國普天信息及普天國際貿易追討其他應收款\nUS$4,458,769。公司將盡最大能力保障本公司及股東之權益。\nc.本公司資金可支應公司營運所需，對財務業務無重大影響。\nd.本公司接獲深圳國際仲裁院通知，裁決期限將延長至115年9月30日。""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""盛達""}, ""datetime"": ""115/07/20 23:10:30""}",2026-07-20 23:10:27
1150717|sii|2462|1,115/07/20,17:04:29,2462,良得電,公告本公司國內第四次無擔保轉換公司債到期還本暨終止上櫃買賣事宜,公司債,1150717,sii,1,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""2462"", ""data"": [[1, ""115/07/20"", ""17:04:29"", ""江文裕"", ""董事長特助"", ""26625600分機147"", ""公告本公司國內第四次無擔保轉換公司債到期還本暨終止\r\n上櫃買賣事宜"", ""51"", ""115/07/20"", ""1.事實發生日:115/07/20\n2.公司名稱:台灣良得電子股份有限公司\n3.與公司關係(請輸入本公司或子公司):本公司\n4.相互持股比例:不適用\n5.發生緣由:\n本公司國內第四次無擔保轉換公司債自民國112年08月11日\n開始發行至115年08月11日到期，擬依本債券發行及轉換辦法\n辦理到期還本，並終止上櫃買賣。\n6.因應措施:到期時依債券面額以現金一次還本。\n7.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司，本則重大訊息同時\n  符合證券交易法施行細則第7條第9款所定對股東權益或證券價格有重大影響之事項):\n(1)本公司國內第四次無擔保轉換公司債於115年08月11日發行滿\n   三年到期，依「發行及轉換辦法」第六條之規定：到期時依\n   債券面額，以現金一次還本。\n(2)本公司目前未轉換國內第四次無擔保轉換公司債券將於115年\n   08月11日到期，依「發行及轉換辦法」第九條之規定辦理。\n   債券持有人最遲請於115年08月11日向券商申請轉換，另於到\n   期日(115年08月11日)之次一營業日起(115年08月12日)終止上\n   櫃買賣。\n(3)本公司將於債券到期日後，統一於115年08月24日將款項以匯\n   款或掛號郵寄支票方式交付債權人，郵匯費將自債還價款中扣\n   除。""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""良得電""}, ""datetime"": ""115/07/20 23:10:31""}",2026-07-20 23:10:27
1150720|sii|2535|1,115/07/20,17:18:23,2535,達欣工,公告本公司董事會決議發行一一五年度第一次有擔保普通公司債,公司債,1150720,sii,1,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""2535"", ""data"": [[1, ""115/07/20"", ""17:18:23"", ""陳士修"", ""資深副總經理"", ""(02)27062929#718"", ""公告本公司董事會決議發行一一五年度第一次有擔保普通公司債"", ""11"", ""115/07/20"", ""1.董事會決議日期:115/07/20\n2.名稱﹝XX公司第X次（有、無）擔保公司債﹞:達欣工程股份有限公司一一五年度\n第一次有擔保普通公司債\n3.是否採總括申報發行公司債(是/否):否\n4.發行總額:新台幣貳拾億元整。\n5.每張面額:新台幣壹佰萬元整。\n6.發行價格:依債券面額十足發行。\n7.發行期間:五年。\n8.發行利率:採固定利率，授權董事長依發行時市場狀況決定。\n9.擔保品之種類、名稱、金額及約定事項:銀行保證。\n10.募得價款之用途及運用計畫:償還一一○年第一次有擔保普通公司債到期之本金。\n11.承銷方式:委託證券承銷商對外公開承銷。\n12.公司債受託人:兆豐國際商業銀行股份有限公司。\n13.承銷或代銷機構:臺灣土地銀行股份有限公司。\n14.發行保證人:臺灣土地銀行股份有限公司。\n15.代理還本付息機構:臺灣土地銀行股份有限公司長安分行。\n16.簽證機構:不適用。\n17.能轉換股份者，其轉換辦法:不適用。\n18.賣回條件:不適用。\n19.買回條件:不適用。\n20.附有轉換、交換或認股者，其換股基準日:不適用。\n21.附有轉換、交換或認股者，對股權可能稀釋情形:不適用。\n22.現金減資後再行募資之合理性及必要性\n(募資當年度及前一年度有辦理現金減資者適用):不適用。\n23.其他應敘明事項:\n上述發行條件如有變更，連同其他發行事宜、相關機構之選擇，\n授權董事長依市場狀況決行之。""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""達欣工""}, ""datetime"": ""115/07/20 23:10:31""}",2026-07-20 23:10:27
1150720|sii|3021|1,115/07/20,17:39:55,3021,鴻名,公告本公司第七次買回庫藏股執行完畢,庫藏股,1150720,sii,1,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""3021"", ""data"": [[1, ""115/07/20"", ""17:39:55"", ""黃小菁"", ""資深經理"", ""(02)8768-2688"", ""公告本公司第七次買回庫藏股執行完畢"", ""35"", ""115/07/20"", ""1.原預定買回股份總金額上限(元):629,361,974\r\n2.原預定買回之期間:115/05/21~115/07/20\r\n3.原預定買回之數量(股):2,000,000\r\n4.原預定買回區間價格(元):11.90~24.92\r\n5.本次實際買回期間:115/05/22~115/07/17\r\n6.本次已買回股份數量(股):207,000\r\n7.本次已買回股份總金額(元):4,424,634\r\n8.本次平均每股買回價格(元):21.38\r\n9.累積已持有自己公司股份數量(股):207,000\r\n10.累積已持有自己公司股份數量占公司已發行股份總數之比率(%):0.22\r\n11.本次未執行完畢之原因:\r\n為維護全體股東權益及兼顧市場交易機制，本公司視股價變化採分批買回策略，故未執行完畢。\r\n12.其他應敘明事項:\r\n無""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""鴻名""}, ""datetime"": ""115/07/20 23:10:32""}",2026-07-20 23:10:27
1150720|sii|3028|2,115/07/20,17:59:33,3028,增你強,公告本公司訂定115年現金增資認股基準日等相關事宜(變更股款繳納期間),現金增資,1150720,sii,2,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""3028"", ""data"": [[2, ""115/07/20"", ""17:59:33"", ""周俊賢"", ""共同執行長兼總經理"", ""(02)2792-8788"", ""公告本公司訂定115年現金增資認股基準日等相關事宜\r\n(變更股款繳納期間)"", ""11"", ""115/07/20"", ""1.董事會決議或公司決定增資基準日期:115/07/02\n2.是否採總括申報發行新股(是，請併敘明預定發行期間/否):否\n3.主管機關申報生效日期:115/06/24\n4.董事會決議(追補)發行日期:115/05/08\n5.發行總金額及股數:\n發行總金額:發行總面額新台幣237,240,000元\n發行股數:23,724,000股\n6.採總括申報發行新股案件，本次發行金額及股數:不適用\n7.採總括申報發行新股案件，本次發行後，剩餘之金額及股數餘額:不適用\n8.每股面額:新台幣10元\n9.發行價格:每股發行價格新台幣58元\n10.員工認股股數:依公司法第267條規定，保留增資發行新股之10%，計2,372,400股\n由本公司員工認購。\n11.原股東認購比率:依公司法第267條規定，增資發行新股之80%，計18,979,200股，\n由原股東按增資認股基準日股東名簿記載之股東及其持股比例分別認購，依本公司\n目前流通在外股數237,241,193股計算，原股東每仟股得認購79.99959770 股。\n如嗣後因本公司普通股發生變動影響流通在外股份數量，致原股東認股比率因此發\n生變動時，由董事長辦理相關調整事宜。\n12.公開銷售方式及股數:依證券交易法第28條之1規定，提撥本次增資發行新股之10%，\n計2,372,400股，採公開申購方式公開銷售。\n13.畸零股及逾期未認購股份之處理方式:原股東認購不足一股之畸零股，自停止過戶日\n起五日內由股東逕向本公司股務代理機構辦理拼湊整股認購，其拼湊不足一股之畸零\n股及原股東、員工放棄認購或認購不足及逾期未拼湊之部分，擬授權董事長洽特定人\n按發行價格認購。\n14.本次發行新股之權利義務:與原發行之普通股份相同。\n15.本次增資資金用途:償還銀行借款\n16.現金增資認股基準日:115/07/25\n17.最後過戶日:115/07/20\n18.停止過戶起始日期:115/07/21\n19.停止過戶截止日期:115/07/25\n20.股款繳納期間:\n(1)原股東及員工股款繳納期間:115/7/31~115/8/31(本次變更)\n(2)特定人認股繳款期間:115/9/1~115/9/7(本次變更)\n21.與代收及專戶存儲價款行庫訂約日期:俟正式簽約後另行公告\n22.委託代收存款機構:俟正式簽約後另行公告\n23.委託存儲款項機構:俟正式簽約後另行公告\n24.其他應敘明事項:\n(1)本公司辦理115年現金增資發行普通股23,724,000股乙案，業經金融監督管理委員會\n115年6月24日金管證發字第1150346570號函申報生效在案。\n(2)本次現金增資未盡事宜或以上日期或期限如因法令或客觀環境而需變更，由董事長\n全權處理。""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""增你強""}, ""datetime"": ""115/07/20 23:10:33""}",2026-07-20 23:10:27
1150720|otc|3512|1,115/07/20,15:28:29,3512,皇龍,公告本公司國內第二次有擔保轉換公司債代收價款專戶及存儲專戶行庫,公司債,1150720,otc,1,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上櫃公司"", ""companyId"": ""3512"", ""data"": [[1, ""115/07/20"", ""15:28:29"", ""溫財炳"", ""財務長"", ""(02)2727-0100ext:100"", ""公告本公司國內第二次有擔保轉換公司債\r\n代收價款專戶及存儲專戶行庫"", ""53"", ""115/07/20"", ""1.事實發生日:115/07/20\n2.公司名稱:皇龍開發股份有限公司\n3.與公司關係(請輸入本公司或子公司):本公司\n4.相互持股比例:不適用\n5.發生緣由:依據「發行人募集與發行有價證券處理準則」\n第九條第一項第二款規定辦理公告。\n6.因應措施:無\n7.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司，\n本則重大訊息同時符合證券交易法施行細則第7條第9款所定\n對股東權益或證券價格有重大影響之事項):\n(1)訂約日期:民國115年07月20日\n(2)委託代收價款行庫:台新國際商業銀行股份有限公司敦南分行。\n(3)委託存儲專戶行庫:台灣銀行股份有限公司六甲頂分行。""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""皇龍""}, ""datetime"": ""115/07/20 23:10:33""}",2026-07-20 23:10:27
1150720|otc|5227|2,115/07/20,15:35:00,5227,立凱-KY,公告本公司114年現金增資收足股款暨增資基準日,現金增資,1150720,otc,2,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上櫃公司"", ""companyId"": ""5227"", ""data"": [[2, ""115/07/20"", ""15:35:00"", ""朱瑞陽"", ""總經理兼投資長"", ""03-364-6655"", ""公告本公司114年現金增資收足股款暨增資基準日"", ""53"", ""115/07/20"", ""1.事實發生日:115/07/20\n2.公司名稱:英屬蓋曼群島商立凱電能科技股份有限公司\n3.與公司關係(請輸入本公司或子公司):本公司\n4.相互持股比例:不適用\n5.發生緣由:\n(1)本公司114年現金增資發行普通股28,000仟股，每股認購價格新台幣26.5元，實收\n股款總額新台幣742,000仟元，業已全數收足。\n(2)茲訂定115年07月20日為現金增資基準日。\n(3)預定股款繳納憑證上櫃日為115年07月23日。\n6.因應措施:\n依「外國發行人募集與發行有價證券處理準則」第10條第1項第1款規定辦理。\n7.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司，\n本則重大訊息同時符合證券交易法施行細則第7條第9款所定\n對股東權益或證券價格有重大影響之事項):無。""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""立凱-KY""}, ""datetime"": ""115/07/20 23:10:34""}",2026-07-20 23:10:27
1150713|otc|6465|1,115/07/20,15:47:23,6465,威潤,本公司115年現金增資收足股款暨增資基準日,現金增資,1150713,otc,1,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上櫃公司"", ""companyId"": ""6465"", ""data"": [[1, ""115/07/20"", ""15:47:23"", ""吳柏慶"", ""技術長"", ""02-2797-5852"", ""本公司115年現金增資收足股款暨增資基準日"", ""53"", ""115/07/20"", ""1.事實發生日:115/07/20\n2.公司名稱:威潤科技股份有限公司\n3.與公司關係(請輸入本公司或子公司):本公司\n4.相互持股比例:不適用\n5.發生緣由:\n(1)本公司115年現金增資發行新股12,000,000股，每股發行價格新台幣46.7元，\n實收股款總額新台幣560,400,000元，業已全數收足。\n(2)現金增資基準日：115年07月20日\n(3)預定股款繳納憑證上櫃日期:115年07月23日。\n6.因應措施:無\n7.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司，\n本則重大訊息同時符合證券交易法施行細則第7條第9款所定\n對股東權益或證券價格有重大影響之事項):無""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""威潤""}, ""datetime"": ""115/07/20 23:10:35""}",2026-07-20 23:10:27
