key,speech_date,speech_time,company_id,company_name,subject,matched_keywords,enterDate,marketKind,serialNumber,detail_json,fetched_at_tw
1150316|sii|3041|1,115/03/16,18:17:29,3041,揚智,公告本公司董事會通過114年度自結合併財務報告,自結合併,1150316,sii,1,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""3041"", ""data"": [[1, ""115/03/16"", ""18:17:29"", ""連建欽"", ""總經理"", ""(02)8752-2000"", ""公告本公司董事會通過114年度自結合併財務報告"", ""31"", ""115/03/16"", ""1.提報董事會或經董事會決議日期:115/03/16\n2.審計委員會通過日期:不適用\n3.財務報告或年度自結財務資訊報導期間\n起訖日期(XXX/XX/XX~XXX/XX/XX):114/01/01~114/12/31\n4.1月1日累計至本期止營業收入(仟元):1,395,715\n5.1月1日累計至本期止營業毛利(毛損) (仟元):542,676\n6.1月1日累計至本期止營業利益(損失) (仟元):(368,453)\n7.1月1日累計至本期止稅前淨利(淨損) (仟元):(408,021)\n8.1月1日累計至本期止本期淨利(淨損) (仟元):(401,800)\n9.1月1日累計至本期止歸屬於母公司業主淨利(損) (仟元):(402,520)\n10.1月1日累計至本期止基本每股盈餘(損失) (元):(3.03)\n11.期末總資產(仟元):4,235,337\n12.期末總負債(仟元):2,569,128\n13.期末歸屬於母公司業主之權益(仟元):1,459,026\n14.其他應敘明事項:無""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""揚智""}, ""datetime"": ""115/03/17 16:06:31""}",2026-03-17 16:06:29
1150316|sii|2392|1,115/03/16,18:28:53,2392,正崴,公告本公司董事會通過114年度自結合併財務資訊,自結合併,1150316,sii,1,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""2392"", ""data"": [[1, ""115/03/16"", ""18:28:53"", ""劉素芳"", ""特助"", ""2269-9888#99666"", ""公告本公司董事會通過114年度自結合併財務資訊"", ""31"", ""115/03/16"", ""1.提報董事會或經董事會決議日期:115/03/16\n2.審計委員會通過日期:115/03/16\n3.財務報告或年度自結財務資訊報導期間\n起訖日期(XXX/XX/XX~XXX/XX/XX):114/1/1~114/12/31\n4.1月1日累計至本期止營業收入(仟元):94,882,376\n5.1月1日累計至本期止營業毛利(毛損) (仟元):(7,128,036)\n6.1月1日累計至本期止營業利益(損失) (仟元):(16,511,512)\n7.1月1日累計至本期止稅前淨利(淨損) (仟元):(17,570,502)\n8.1月1日累計至本期止本期淨利(淨損) (仟元):(19,002,042)\n9.1月1日累計至本期止歸屬於母公司業主淨利(損) (仟元):(3,119,898)\n10.1月1日累計至本期止基本每股盈餘(損失) (元):(6.74)\n11.期末總資產(仟元):126,811,747\n12.期末總負債(仟元):101,740,494\n13.期末歸屬於母公司業主之權益(仟元):21,978,837\n14.其他應敘明事項:無""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""正崴""}, ""datetime"": ""115/03/17 16:06:32""}",2026-03-17 16:06:29
1150316|sii|2911|4,115/03/16,21:02:16,2911,麗嬰房,公告本公司董事會通過114年度自結合併財務資訊,自結合併,1150316,sii,4,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""2911"", ""data"": [[4, ""115/03/16"", ""21:02:16"", ""尤淑儀"", ""副總經理"", ""87976699"", ""公告本公司董事會通過114年度自結合併財務資訊"", ""31"", ""115/03/16"", ""1.提報董事會或經董事會決議日期:115/03/16\n2.審計委員會通過日期:115/03/16\n3.財務報告或年度自結財務資訊報導期間\n起訖日期(XXX/XX/XX~XXX/XX/XX):114/01/01～114/12/31\n4.1月1日累計至本期止營業收入(仟元):2,334,271\n5.1月1日累計至本期止營業毛利(毛損) (仟元):843,377\n6.1月1日累計至本期止營業利益(損失) (仟元):(563,900)\n7.1月1日累計至本期止稅前淨利(淨損) (仟元):274,702\n8.1月1日累計至本期止本期淨利(淨損) (仟元):222,182\n9.1月1日累計至本期止歸屬於母公司業主淨利(損) (仟元):225,771\n10.1月1日累計至本期止基本每股盈餘(損失) (元):2.15\n11.期末總資產(仟元):2,689,156\n12.期末總負債(仟元):1,820,223\n13.期末歸屬於母公司業主之權益(仟元):776,332\n14.其他應敘明事項:無""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""麗嬰房""}, ""datetime"": ""115/03/17 16:06:33""}",2026-03-17 16:06:29
1150316|sii|1589|3,115/03/16,22:15:04,1589,永冠-KY,原訂3月16日召開董事會通過本公司114年度自結合併財務資訊，因議案資料不充足，經董事會決議延期審議,自結合併,1150316,sii,3,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""1589"", ""data"": [[3, ""115/03/16"", ""22:15:04"", ""蔡樹根"", ""副董事長"", ""(02)2791-7198"", ""原訂3月16日召開董事會通過本公司114年度自結合併財務資訊，\r\n因議案資料不充足，經董事會決議延期審議"", ""31"", ""115/03/16"", ""1.董事會召集通知日:NA\n2.董事會預計召開日期:NA\n3.預計提報董事會或經董事會決議之財務報告或\n年度自結財務資訊年季:114年度\n4.其他應敘明事項:\n  原訂3月16日召開董事會通過本公司114年度自結合併財務資訊，因議案資料不充足，\n  經董事會決議延期審議。""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""永冠-KY""}, ""datetime"": ""115/03/17 16:06:34""}",2026-03-17 16:06:29
1150317|sii|5534|1,115/03/17,09:36:29,5534,長虹,公告本公司114年度現金增資全體董事放棄認購股數達得認購股數二分之一以上，並洽特定人認購事宜。,現金增資,1150317,sii,1,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""5534"", ""data"": [[1, ""115/03/17"", ""09:36:29"", ""陳茂慶"", ""財務長"", ""02-2396-3280"", ""公告本公司114年度現金增資全體董事放棄認購股數\r\n達得認購股數二分之一以上，並洽特定人認購事宜。"", ""45"", ""115/03/17"", ""1.事實發生日:115/03/17\n2.董監事放棄認購原因:投資策略考量。\n3.董監事姓名、放棄認購股數及其占得認購股數之比率:\n(1)董事：聯虹投資(股)，放棄認購股數：1,718,865股，占得認購股數比率：100%\n(2)董事：虹頂開發(股)，放棄認購股數：6,458股，占得認購股數比率：100%\n4.特定人姓名及其認購股數:上述董事放棄認購之股數，授權董事長洽特定人\n認購之。\n5.其他應敘明事項:無。""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""長虹""}, ""datetime"": ""115/03/17 16:06:35""}",2026-03-17 16:06:29
1150317|sii|8467|1,115/03/17,13:45:06,8467,波力-KY,公告本公司修訂「中華民國境內第二次有擔保轉換公司債發行及轉換辦法」及「中華民國境內第三次無擔保轉換公司債發行及轉換辦法」業經金融監督管理委員會核准,公司債,1150317,sii,1,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""8467"", ""data"": [[1, ""115/03/17"", ""13:45:06"", ""戴珮君"", ""財會處處長"", ""(04)2537-6022"", ""公告本公司修訂「中華民國境內第二次有擔保轉換公司債\r\n發行及轉換辦法」及「中華民國境內第三次無擔保轉換公司債\r\n發行及轉換辦法」業經金融監督管理委員會核准"", ""51"", ""115/03/17"", ""1.事實發生日:115/03/17\n2.公司名稱:波力環球企業股份有限公司\n3.與公司關係(請輸入本公司或子公司):本公司\n4.相互持股比例:不適用\n5.發生緣由:\n本公司依據金融監督管理委員會114年5月5日金管證發字第1140382105號函規定，修訂\n「中華民國境內第二次有擔保轉換公司債發行及轉換辦法」及「中華民國境內第三次\n無擔保轉換公司債發行及轉換辦法」案，業經金融監督管理委員會115年3月13日金管\n證發字第1150334456號函申報生效在案。\n6.因應措施:無\n7.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司，本則重大訊息同時\n  符合證券交易法施行細則第7條第9款所定對股東權益或證券價格有重大影響之事項):\n本公司經申報核准後完整「中華民國境內第二次有擔保轉換公司債發行及轉換辦法」及\n「中華民國境內第三次無擔保轉換公司債發行及轉換辦法」請至公開資訊觀測站「債券\n發行資訊查詢」。""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""波力-KY""}, ""datetime"": ""115/03/17 16:06:37""}",2026-03-17 16:06:29
1150317|sii|8462|2,115/03/17,14:39:36,8462,柏文,公告本公司國內第三次無擔保轉換公司債停止受理轉交換及到期日落於停止轉交換期間等相關事項(115/03/11公告再次提醒),公司債,1150317,sii,2,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""8462"", ""data"": [[2, ""115/03/17"", ""14:39:36"", ""繆尚志"", ""財務長暨公司治理主管"", ""07-3488000"", ""公告本公司國內第三次無擔保轉換公司債停止受理轉交換\r\n及到期日落於停止轉交換期間等相關事項(115/03/11公告再次\r\n提醒)"", ""51"", ""115/03/26"", ""1.事實發生日:115/03/26\n2.發生緣由:本公司國內第三次無擔保轉換公司債發行及轉換辦法及本公司\n民國115年03月11日董事會決議。\n3.公司債相關資訊:\n(1)停止受理轉交換之事由：辦理股東常會作業事宜。\n(2)停止受理轉交換登記起訖日期：115年03月29日至115年05月27日止。\n(3)本轉換公司債將於115年04月14日到期，債券持有人如擬申請轉換，最遲應於停止\n   受理轉換登記之始日(115年03月29日)之前一個營業日前(115年03月26日)，向往來\n   證券商辦理轉換手續。\n(4)本轉換公司債之股務代理機構為永豐金證券股份有限公司股務代理部\n   地址：台北市中正區博愛路十七號三樓 電話：(02)2381-6288\n4.其他應敘明事項:無。""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""柏文""}, ""datetime"": ""115/03/17 16:06:38""}",2026-03-17 16:06:29
1150317|sii|2421|1,115/03/17,15:20:14,2421,建準,公告本公司114年現金增資收足股款暨增資基準日,現金增資,1150317,sii,1,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""2421"", ""data"": [[1, ""115/03/17"", ""15:20:14"", ""李為仁"", ""副總經理"", ""07-8135888"", ""公告本公司114年現金增資收足股款暨增資基準日"", ""51"", ""115/03/17"", ""1.事實發生日:115/03/17\n2.公司名稱:建準電機工業股份有限公司\n3.與公司關係(請輸入本公司或子公司):本公司\n4.相互持股比例:不適用\n5.發生緣由:依據「發行人募集與發行有價證券處理準則」辦理公告。\n(1)本公司辦理114年現金增資發行新股13,500,000股，每股認購價格新台幣125元，\n實收股款總額為新台幣1,687,500,000元，業已全數收足。\n(2)現金增資基準日:115年3月17日。\n(3)預定股款繳納憑證上市日期:115年3月20日。\n6.因應措施:無。\n7.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司，本則重大訊息同時\n  符合證券交易法施行細則第7條第9款所定對股東權益或證券價格有重大影響之事項):\n無。""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""建準""}, ""datetime"": ""115/03/17 16:06:39""}",2026-03-17 16:06:29
1150317|sii|3037|1,115/03/17,15:44:31,3037,欣興,公告欣興電子股份有限公司第一次無擔保轉換公司債(簡稱：欣興一，代碼：30371)於櫃檯買賣市場交易達公布注意交易資訊標準，故公布相關訊息，以利投資人區別瞭解。,公司債,1150317,sii,1,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""3037"", ""data"": [[1, ""115/03/17"", ""15:44:31"", ""鍾明峰"", ""財務處資深副總經理"", ""03-3500386-29592"", ""公告欣興電子股份有限公司第一次無擔保轉換公司債\r\n(簡稱：欣興一，代碼：30371)於櫃檯買賣市場交易達公布\r\n注意交易資訊標準，故公布相關訊息，以利投資人區別瞭解。"", ""51"", ""115/03/17"", ""1.事實發生日:115/03/17\n2.發生緣由:依據證券櫃檯買賣中心通知辦理重大訊息。\n3.公司債相關資訊:\n到期日期:119/11/03\n實際發行總額: 4,000,000,000元\n本月發行餘額: 1,895,100,000元(截至115/03/16未轉換金額)\n最新轉(交)換價格:164.1元\n轉換標的收市價格(3037):543元(115/3/17收盤價)\n轉債收市價格(30371):330元(115/3/17收盤價)\n4.其他應敘明事項:無""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""欣興""}, ""datetime"": ""115/03/17 16:06:41""}",2026-03-17 16:06:29
1150313|otc|3594|2,115/03/16,17:32:37,3594,磐儀,公告本公司董事會通過114年年度自結合併財務報告,自結合併,1150313,otc,2,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上櫃公司"", ""companyId"": ""3594"", ""data"": [[2, ""115/03/16"", ""17:32:37"", ""郭鳳玲"", ""財務協理"", ""02-8226-9396"", ""公告本公司董事會通過114年年度自結合併財務報告"", ""31"", ""115/03/16"", ""1.提報董事會或經董事會決議日期:115/03/16\n2.審計委員會通過日期:不適用\n3.財務報告或年度自結財務資訊報導期間\n起訖日期(XXX/XX/XX~XXX/XX/XX):114/01/01~114/12/31\n4.1月1日累計至本期止營業收入(仟元):2,025,562\n5.1月1日累計至本期止營業毛利(毛損) (仟元):808,571\n6.1月1日累計至本期止營業利益(損失) (仟元):86,622\n7.1月1日累計至本期止稅前淨利(淨損) (仟元):64,121\n8.1月1日累計至本期止本期淨利(淨損) (仟元):58,026\n9.1月1日累計至本期止歸屬於母公司業主淨利(損) (仟元):46,660\n10.1月1日累計至本期止基本每股盈餘(損失) (元):0.49\n11.期末總資產(仟元):4,982,641\n12.期末總負債(仟元):2,369,388\n13.期末歸屬於母公司業主之權益(仟元):2,244,590\n14.其他應敘明事項:無""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""磐儀""}, ""datetime"": ""115/03/17 16:06:42""}",2026-03-17 16:06:29
